type,CpdID,hit,SMILES
R-BIND2,Methylquinolinium 24,,CCn1c2ccccc2c2cc(/C=C/c3cc(N4CCN(C)CC4)c4ccccc4[n+]3C)ccc21
R-BIND2,Compound 1,,Nc1ccc(-c2cc3ccc(C4=NCCN4)cc3[nH]2)cc1
R-BIND2,Compound 2,,N=C(N)c1ccc(Nc2ccc(-c3cc4ccc(C(=N)N)cc4[nH]3)cc2)cc1
R-BIND2,Compound 2,,N=C(N)c1ccc(Nc2ccc(-c3cc4ccc(C(=N)N)cc4[nH]3)cc2)cc1
R-BIND2,Compound 4,,C[n+]1ccc(Nc2ccc(NC(=O)c3ccc(Nc4cc[n+](C)c5ccc(N)cc45)cc3)cc2)cc1
R-BIND2,RGB-1,,O=c1c2c(-c3ccco3)csc2nc2n1Cc1nc3scc(-c4ccco4)c3c(=O)n1C2
R-BIND2,Benzimidazole 1 (2014),,CN1CCN(c2ccc3[nH]c(-c4cc(C(C)(C)C)c(OCCCC(=O)NCCCN=[N+]=[N-])c(C(C)(C)C)c4)nc3c2)CC1
R-BIND2,D6,,N=C(N)Nc1ccc(C(=O)Oc2ccc(N=C(N)N)cc2)cc1
R-BIND2,Hydroxyellipticine 1a,,Cc1c2cc[n+](CCN3CCCCC3)cc2c(C)c2c1[nH]c1ccc(O)cc12
R-BIND2,Hydroxyellipticine 1a,,Cc1c2cc[n+](CCN3CCCCC3)cc2c(C)c2c1[nH]c1ccc(O)cc12
R-BIND2,Benzimidazole 1 (2015),,O=[N+]([O-])c1ccc2[nH]c(CCCc3nc4cc([N+](=O)[O-])ccc4[nH]3)nc2c1
R-BIND2,Benzimidazole 16 (2015),,O=C(Nc1ccc(-c2nc3cc(NC(=O)c4ccco4)ccc3[nH]2)cc1)c1ccco1
R-BIND2,Benzimidazole 17 (2015),,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccc(-c2ccc(Cl)cc2)o1
R-BIND2,H1,,Nc1cccc(-c2nc3cc(-c4ccc5[nH]c(-c6cccc(N)c6)nc5c4)ccc3[nH]2)c1
R-BIND2,Lomofungin,,COC(=O)c1ccc(=O)c2nc3c(=CO)c(=O)cc(O)c3[nH]c12
R-BIND2,Naphthyridine 2,,N#Cc1c(N2CCCC2)nc(N)c2c(N)nc(N3CCCC3)cc12
R-BIND2,Naphthyridine 2,,N#Cc1c(N2CCCC2)nc(N)c2c(N)nc(N3CCCC3)cc12
R-BIND2,p1,,O=C(Nc1ccccn1)c1cccc(OCc2cscn2)c1
R-BIND2,p7,,O=C(Nc1ccc(NC(=O)c2ccc(F)cc2)nc1)c1ccncc1
R-BIND2,Pyrvinium,,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1
R-BIND2,NVS-SM1,,CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1
R-BIND2,NVS-SM2,,CN(c1ccc(-c2ccc(-c3cn[nH]c3)cc2O)nn1)C1CC(C)(C)NC(C)(C)C1
R-BIND2,IRAB,,CN(C)CCCn1c(N)nc2ccc3oc(CN(C)C)cc3c21
R-BIND2,Benzimidazole 3,,CN(C)CCCOc1ccc2nc(N)n(CCCN(C)C)c2c1
R-BIND2,Benzimidazole 10,,CN(C)CCCOc1ccc2nc3n(c2c1)CC(CN(C)C)CN3
R-BIND2,Benzimidazole 11 / Isis-11,,CN(C)CCCn1c(N)nc2ccc3c(c21)CC(CCN(C)C)O3
R-BIND2,Benzimidazole 12,,CN(C)CCCn1c(N)nc2ccc3c(c21)CC(CN(C)C)CO3
R-BIND2,Benzimidazole 13 / Isis-13,,CN(C)CC1COc2ccc3nc4n(c3c2C1)CC(CN(C)C)CN4
R-BIND2,Isis-22,,CN(C)CC1CNc2nc3ccc4c(c3n2C1)CC(CN(C)C)O4
R-BIND2,DB213,,CN(C)CCCN=C(N)c1ccc(C(=N)NCCCN(C)C)cc1
R-BIND2,DB213,,CN(C)CCCN=C(N)c1ccc(C(=N)NCCCN(C)C)cc1
R-BIND2,Clomiphene,,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1
R-BIND2,Cyproheptadine,,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
R-BIND2,4478-7480,,CCc1nc2sc(C(=O)Nc3cccc(C(F)(F)F)c3)c(N)c2cc1C
R-BIND2,Aminoquinolone 7a,,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(N)c(N3CCN(c4ccccn4)CC3)cc21
R-BIND2,Aminoquinolone 8a,,Nc1cc2c(=O)c(C(=O)O)cn(C3CC3)c2cc1N1CCN(c2ccccn2)CC1
R-BIND2,Aminoquinolone 22a,,Cn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(c4ccccn4)CC3)cc21
R-BIND2,WM5,,Cn1cc(C(=O)O)c(=O)c2cc(N)c(N3CCN(c4ccccn4)CC3)cc21
R-BIND2,DB60,,c1cc(-c2ccc(-c3ccc(C4=NCCN4)cc3)o2)ccc1C1=NCCN1
R-BIND2,DB75 / Furamidine,,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cc3)o2)cc1
R-BIND2,DB75 / Furamidine,,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cc3)o2)cc1
R-BIND2,Prochlorperazine,,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
R-BIND2,Quinozaline 3,,Nc1nc(N)c2c(N)c(N)ccc2n1
R-BIND2,S-Amino Acid Conjugate 1b,,CC(=O)Nc1nc(-c2cccc(NC(=O)C(N)CCCCN)c2)cs1
R-BIND2,S-Amino Acid Conjugate 3b,,CC(=O)Nc1nc(-c2cccc(NC(=O)C(N)Cc3c[nH]cn3)c2)cs1
R-BIND2,ST4133609,,Cc1ccc2c(N)c(C(=O)Nc3cccc(C(F)(F)F)c3)sc2n1
R-BIND2,DPQ,,COc1cc2nc(N3CCNCC3)nc(N)c2cc1OC
R-BIND2,DPQ 6,,CCC(=O)N1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1
R-BIND2,DPQ 7,,COc1cc2nc(N3CCN(C(=O)C(C)C)CC3)nc(N)c2cc1OC
R-BIND2,DPQ 8,,CCCC(=O)N1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1
R-BIND2,DPQ 10,,COc1cc2nc(N3CCN(C(=O)C4CC4)CC3)nc(N)c2cc1OC
R-BIND2,Kaempferol,,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
R-BIND2,Compound 43 (MTDB),,CCOC(=O)c1ccccc1NC(=O)N1CCCN(Cc2csc(C)n2)CC1
R-BIND2,Compound 1 (2017),,CCN(CC)CCOc1ccc(Nc2nc(-c3ccccc3NC(=O)CCN3CCN(C)CC3)nc3ccccc23)cc1
R-BIND2,Targapremir-18a,,CN1CCN(c2ccc(-c3ccc4[nH]c(-c5cc(C(C)(C)C)c(OCCCC(=O)NCCCN=[N+]=[N-])c(C(C)(C)C)c5)nc4c3)cc2)CC1
R-BIND2,Targapremir-210,,CN1CCN(c2ccc3[nH]c(-c4ccc5[nH]c(-c6cccc(OCCCC(=O)NCCCN=[N+]=[N-])c6)nc5c4)nc3c2)CC1
R-BIND2,Compound 2ab,,CC(=O)c1ccc(C(=O)NC(CCCCN)C(=O)N2C[C@H](N)C[C@H](N)C2)cc1
R-BIND2,NSC260594,,C[n+]1ccc(Nc2ccc(NC(=O)c3ccc(Nc4cc[n+](C)c5ccc([N+](=O)[O-])cc45)cc3)cc2)cc1
R-BIND2,p-Terphenyl 6b,,COc1cc(CCN)c(-c2cc(C)c(-c3cc(CCN)c(O)c(CCN)c3)c(C)c2)c(CCN)c1
R-BIND2,Phenylquinolone 5,,Cn1c(-c2ccc(OCCCN3CCCCC3)c(N)c2)cc(=O)c2ccccc21
R-BIND2,Phenylquinolone 6,,CN1CCN(CCCOc2ccc(-c3cc(=O)c4ccccc4n3C)cc2N)CC1
R-BIND2,Guanine Analog 25f,,O=c1[nH]c(NC2CCCCC2)nc2[nH]cnc12
R-BIND2,Lysine Analog 8,,NCCS(=O)(=O)CC(N)C(=O)O
R-BIND2,Lysine Analog 9,,NCCOCC(N)C(=O)O
R-BIND2,Lysine Analog 11,,NC/C=C/CC(N)C(=O)O
R-BIND2,GQC-05,,Cc1c2cc[nH]cc2c(C)c2c1nc1ccc(OCCN(C)C)cc12
R-BIND2,EBAB,,N=C(N)c1ccc(NCCNc2ccc(C(=N)N)cc2)cc1
R-BIND2,Pentamidine-Like Compound 2-5,,CC(=O)Nc1cccc(NC(=O)c2csc(NC(=O)c3ccc(Cl)cc3)n2)c1
R-BIND2,DB1246,,N=C(N)c1ccc(-c2ccc(-c3ccc(-c4ccc(C(=N)N)cn4)o3)o2)nc1
R-BIND2,DB1247,,N=C(N)c1ccc(-c2ccc(-c3ccc(-c4ccc(C(=N)N)cn4)s3)s2)nc1
R-BIND2,DB1273,,N=C(N)c1ccc(-c2ccc(-c3ccc(-c4ccc(C(=N)N)cn4)[se]3)[se]2)nc1
R-BIND2,Myricetin,,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12
R-BIND2,Anthrafurandione 2a,,NCCNc1c2c(c(NCCN)c3occc13)C(=O)c1ccccc1C2=O
R-BIND2,Anthrathiophenedione 2b,,NCCNc1c2c(c(NCCN)c3sccc13)C(=O)c1ccccc1C2=O
R-BIND2,Aminosulfonylarylisoxazole 2,,Cc1ccc(-c2onc(C)c2C)cc1S(=O)(=O)N1CCc2ccccc21
R-BIND2,Aminosulfonylarylisoxazole 4,,COc1ccc(-c2onc(C)c2C)cc1S(=O)(=O)N1CCc2ccccc2C1
R-BIND2,PK4C9,,O=C(c1c[nH]c(C(=O)c2c[nH]c3cc(O)ccc23)n1)c1c[nH]c2ccccc12
R-BIND2,Risdiplam,,Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1
R-BIND2,SMN-C2,,CCN1CCN(c2ccc3cc(-c4cn5cc(C)nc(C)c5n4)c(=O)oc3c2)C[C@@H]1C
R-BIND2,SMN-C3,,CCN1CCN(c2cc(C)c3nc(-c4cc5c(C)nc(C)cn5n4)cc(=O)n3c2)CC1
R-BIND2,SMN-C5,,Cc1cn2cc(-c3cc(=O)n4cc(N5CCN(C)CC5)ccc4n3)cc(F)c2n1
R-BIND2,Quindoline CK1-14,,c1ccc2c(NCc3cn(CCCN4CCCCC4)nn3)c3oc4ccccc4c3nc2c1
R-BIND2,Topotecan,,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1
R-BIND2,Triptycene 1,,NCCCCC(N)C(=O)Nc1ccc2c(c1)C1c3cc(NC(=O)C(N)CCCCN)ccc3C2c2ccc(NC(=O)C(N)CCCCN)cc21
R-BIND2,Bisamidinium 6,,N=C(NCCCc1c(N)nc(N)nc1N)c1ccc(C(=N)NCCCc2c(N)nc(N)nc2N)cc1
R-BIND2,Bisamidinium 8,,N=C(NCCCCc1c(N)nc(N)nc1N)c1ccc(C(=N)NCCCCc2c(N)nc(N)nc2N)cc1
R-BIND2,Bisamidinium 10,,N=C(NCCCc1c(N)nc(N)nc1N)c1cccc(C(=N)NCCCc2c(N)nc(N)nc2N)c1
R-BIND2,Bisamidinium 11,,N=C(NCCCCc1c(N)nc(N)nc1N)c1cccc(C(=N)NCCCCc2c(N)nc(N)nc2N)c1
R-BIND2,Acridine 1,,CC(=O)NCCCNCCCNCCCNC(=O)c1cccc2c(NCCCCNc3nc(N)nc(N)n3)c3ccccc3nc12
R-BIND2,Acridine 5,,NCCN(CCN)CCNC(=O)c1cccc2c(NCCCCNc3nc(N)nc(N)n3)c3ccccc3nc12
R-BIND2,Acridine 6,,NCCN(CCNC(=O)Cc1c[nH]cn1)CCNC(=O)c1cccc2c(NCCCCNc3nc(N)nc(N)n3)c3ccccc3nc12
R-BIND2,Bisamidinium 3,,N=C(NCCCCNc1nc(N)nc(N)n1)c1ccc(C(=N)NCCCCNc2nc(N)nc(N)n2)cc1
R-BIND2,Ethidium-Arg Conjugate 17,,C[n+]1c(-c2cccc(C(=O)NCCCCCC(=O)NCCC(=O)NC(CCCN=C(N)N)C(=O)[O-])c2)c2cc(N)ccc2c2ccc(N)cc21
R-BIND2,Ethidium-Arg Conjugate 20,,COC(=O)C(CCCN=C(N)N)NC(=O)CCNC(=O)CCCCCNC(=O)c1cccc(-c2c3cc(N)ccc3c3ccc(N)cc3[n+]2C)c1
R-BIND2,S-Amino Acid Conjugate 13b,,CC(=O)Nc1nc(-c2cccc(NC(=O)C(CNC(=O)C(N)CCCCN)NC(=O)C(N)CCCCN)c2)cs1
R-BIND2,S-Amino Acid Conjugate 14b,,CC(=O)Nc1nc(-c2cccc(NC(=O)C(CNC(=O)C(N)CCCN=C(N)N)NC(=O)C(N)CCCNC(=N)N)c2)cs1
R-BIND2,"Pyrido[2,3-d]pyrimidine 1-3",,CC1Cc2c(N)nc(NCc3ccc(CNc4nc(N)c5c(n4)NC(=O)C(C)C5)cc3)nc2NC1=O
R-BIND2,Daunorubicin Hydrochloride,,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(C)=O)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O
R-BIND2,Compound 5,,COc1ccc(-c2cnc(NCc3cccc(OC)c3)n2C)cc1
R-BIND2,Compound 16,,Cc1ccc2[nH]c(-c3c(O)cn(C4CCCC4)c3N)nc2c1
R-BIND2,1a,,CN(C)CCOc1cc2c(c3ccccc13)-c1ccccc1C2=O
R-BIND2,1b,,OC(CNCC1CCCO1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21
R-BIND2,2a,,Fc1nc(N2CCNCC2)c(F)c(Sc2ccc(Cl)cc2)c1F
R-BIND2,Compound 2,,CCN(CC)CC[n+]1ccc2c(C)c3[nH]c4ccc(O)cc4c3c(C)c2c1
R-BIND2,Compound 3,,Cc1c2cc[n+](C)cc2c(C)c2c1[nH]c1ccc(O)cc12
R-BIND2,Compound 4,,COc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1
R-BIND2,Compound 18 (intronistat A),,CC(=O)c1ccc(-c2ccc3oc(C(=O)c4cc(O)c(O)c(O)c4)cc3c2)cc1
R-BIND2,Compound 19 (intronistat B),,O=C(NCCN1CCCC1)c1ccc2oc(C(=O)c3cc(O)c(O)c(O)c3)cc2c1
R-BIND2,Piperine,,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1
R-BIND2,Compound 3,,COc1ccc(C(=O)c2nc3c(c(-c4ccccc4)c2N)c(=O)oc2ccccc23)cc1
R-BIND2,Compound 15,,COc1ccc(C(=O)c2nc3c(c(-c4ccccc4)c2N)c(=O)oc2ccc(Br)cc23)cc1
R-BIND2,PyDH2,,C[n+]1ccc(C=NNC(=O)c2cccc(C(=O)NN=Cc3cc[n+](C)c4ccccc34)n2)c2ccccc21
R-BIND2,PhenDH2,,C[n+]1ccc(C=NNC(=O)c2ccc3ccc4ccc(C(=O)NN=Cc5cc[n+](C)c6ccccc56)nc4c3n2)c2ccccc21
R-BIND2,Pseudopalmatine,,COc1cc2c(cc1OC)-c1cc3cc(OC)c(OC)cc3c[n+]1CC2
R-BIND2,4a-10,,CSc1ccc(C=Cc2ccc3nc4c(oc5ccccc54)c(NCCN4CCCC4)c3c2)cc1
R-BIND2,4a-16,,CSc1ccc(C=Cc2ccc3nc4c(oc5ccccc54)c(NCCN4CCN(C)CC4)c3c2)cc1
R-BIND2,ThT-NE,,CCN(CC)c1ccc(-c2sc3cc(C)ccc3[n+]2C)cc1
R-BIND2,Targaprimir-515/885,,CN1CCN(c2ccc3[nH]c(-c4ccc5[nH]c(-c6cc(C(C)(C)C)c(OCCCC(=O)NCCCN=[N+]=[N-])c(C(C)(C)C)c6)nc5c4)nc3c2)CC1
R-BIND2,Targaprimir-515/885,,CN1CCN(c2ccc3[nH]c(-c4ccc5[nH]c(-c6cc(C(C)(C)C)c(OCCCC(=O)NCCCN=[N+]=[N-])c(C(C)(C)C)c6)nc5c4)nc3c2)CC1
R-BIND2,CP2,,CS/C(=N\c1ccc(Cl)cc1)N1CC=Cc2ccccc21
R-BIND2,CP6,,Fc1ccc2nncc(SCc3ccccc3)c2c1
R-BIND2,CP13,,Cc1cc2ccccc2nc1-c1ccccc1F
R-BIND2,BIX01294,,COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC
R-BIND2,ADQ,,O=[N+]([O-])c1ccc2c(c1)Nc1oc(-c3ccc(-c4oc5c(c4O)Nc4ccc([N+](=O)[O-])cc4N5)cc3)c(O)c1N2
R-BIND2,Compound 9,,Nc1cc2c(=O)c(C(=O)O)cn(Cc3ccccn3)c2nc1N1CCN(c2nc3ccccc3s2)CC1
R-BIND2,Compound 10,,Nc1cc2c(=O)c(C(=O)O)cn(CCc3ccccn3)c2nc1N1CCN(c2nc3ccccc3s2)CC1
R-BIND2,Compound 11,,Nc1cc2c(=O)c(C(=O)O)cn(CCN3CCN(c4ccccn4)CC3)c2nc1N1CCN(c2nc3ccccc3s2)CC1
R-BIND2,Compound 12,,Nc1cc2c(=O)c(C(=O)O)cn(CCCN3CCN(c4ccccn4)CC3)c2nc1N1CCN(c2nc3ccccc3s2)CC1
R-BIND2,Compound 4d,,CN1CCN(CCCNc2nc3cc([N+](=O)[O-])ccc3nc2NCc2ccc(NC(=O)C=Cc3ccc(N(C)C)cc3)cc2)CC1
R-BIND2,Compound 3b,,CN(C)CCCNc1nc2cc([N+](=O)[O-])ccc2nc1NCCCN1CCN(C)CC1
R-BIND2,Compound 4a,,CN(C)CCCNc1nc2cc([N+](=O)[O-])ccc2nc1NCc1ccc(NC(=O)CCCC[C@H]2SCC3NC(=O)NC32)cc1
R-BIND2,Compound 4c,,CN1CCN(CCCNc2nc3cc([N+](=O)[O-])ccc3nc2NCc2ccc(NC(=O)CCCCC3SCC4NC(=O)NC43)cc2)CC1
R-BIND2,bPGN,,CCCC[C@H]1CCCCCC=c2[nH]c(=Cc3[nH]cc(-c4ccc[nH]4)c3OC)cc21
R-BIND2,Obatoclax,,C=c1cc(C)c(=Cc2[nH]cc(-c3cc4ccccc4[nH]3)c2OC)[nH]1
R-BIND2,Prodigiosin,,C=c1[nH]c(=Cc2[nH]cc(-c3ccc[nH]3)c2OC)cc1CCCCC
R-BIND2,BRX1555,,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CCCc3ccccc3)c2cc1C
R-BIND2,RG7800,,CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12
R-BIND2,Compound 8,,O=C(Nc1ccc(C2=NCCN2)cc1)c1cc(C(=O)Nc2ccc(C3=NCCN3)cc2)cc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1
R-BIND2,Compound 10,,O=C(Nc1cccc(C2=NCCN2)c1)c1ccc(-c2ccc(C(=O)Nc3cccc(C4=NCCN4)c3)cc2)cc1
R-BIND2,Linifanib,,CC=C(c1ccc(NC(=O)Nc2cc(C)ccc2F)cc1)C1CN=NC1=N
internal,cpd_1,0,Cc1ccccc1-n1c(=O)c2ccccc2n2c(SC3CCOC3=O)nnc12
internal,cpd_2,0,COc1cc(/C=C/C(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)cc(Cl)c1OC
internal,cpd_3,0,CCOc1ccc2ccccc2c1C(=O)Nc1c2c(nn1-c1ccc(C)cc1)CS(=O)C2
